model_name,source_type,run_id,total_flops,total_params,flops_per_param,array_size,precision,batch_size,clock_ghz,compute_intensity,array_utilization,latency_ms,power_w,memory_mb,throughput_ops_s,power_efficiency,memory_efficiency
synthetic_model,synthetic,104,46016637139.90417,72264907.35128182,636.7770862310242,16,16,16,1.003998130233759,318.38854311551216,1.0,1009.1373741355153,43.29759183623923,200.1089320313605,45599973124.89258,1062798995.919241,229957936.76212808
synthetic_model,synthetic,105,57401878093.386246,116330450.9719645,493.4381119799839,8,16,8,2.3748698261554413,246.71905598999197,1.0,850.9476208184484,52.88354104437418,340.1052822395608,67456417632.58783,1085439381.4961514,168776790.8622665
synthetic_model,synthetic,106,4988204090.678565,31234142.32326481,159.7035717853885,24,32,16,0.8428163382409379,39.92589294634714,1.0,39.810211012491486,7.898171635562793,201.9870051440074,125299614440.96307,631564406.8688918,24695668.351908326
synthetic_model,synthetic,107,54357960752.89179,63190747.77450708,860.2202484905758,8,16,4,1.7569884012272112,430.1101242452879,1.0,544.3259703901954,48.51872963826945,174.9511591855606,99862883106.46974,1120350041.0450382,310703632.9615307
synthetic_model,synthetic,108,50911019877.18562,71038259.93738347,716.6704241075306,4,8,16,1.3863841782728938,716.6704241075306,1.0,1009.1373741355153,55.80982173155892,221.31363766766808,50450038995.73029,912223302.0729147,230040138.5626985
synthetic_model,synthetic,109,8678242282.280624,144029156.73296204,60.253371464019345,12,32,1,1.054871179403663,15.063342866004836,1.0,27.65896058236608,8.49856373916125,615.4833965823481,313758800025.6749,1021142223.3712263,14099880.403481409
synthetic_model,synthetic,110,59532998901.057884,92590486.80204894,642.9710109239912,8,32,1,1.882617480551641,160.74275273099784,1.0,350.22592499326254,62.28093838807373,437.2945895388201,169984557545.82745,955878322.2010535,136139344.7892443
synthetic_model,synthetic,111,24281485456.298817,142357184.26953733,170.56733441934728,8,32,4,1.6532619566678268,42.64183360483682,1.0,426.7632292012529,23.89965774366363,641.8589408144561,56896854730.77194,1015976283.2828287,37829940.36837703
synthetic_model,synthetic,112,29050005069.27901,55672380.87135968,521.8028152308393,24,16,4,1.4933522209520824,260.90140761541966,1.0,40.08729049141444,34.38860380141714,262.80238451903483,724668709537.7698,844756746.4089456,110539351.16052769
synthetic_model,synthetic,113,35084261766.5844,113303632.55186404,309.64816375613367,16,32,4,2.465060016609972,77.41204093903342,1.0,100.23091520900316,37.52847830911875,505.9131313624665,350034335149.2513,934870352.8091316,69348391.23745622
synthetic_model,synthetic,114,55437396026.70512,107509982.94848332,515.6488216844907,4,8,1,0.8905168063630863,515.6488216844907,1.0,1009.1373741355153,51.01901855120272,210.0953409670257,54935430445.42964,1086602557.048448,263867802.91699708
synthetic_model,synthetic,115,48915388739.555824,101010093.27976178,484.2623855823765,4,16,8,2.4760188376110994,242.1311927911883,1.0,1009.1373741355153,47.05696912728718,262.45889073798133,48472477576.662476,1039492972.8016856,186373525.39345077
synthetic_model,synthetic,116,63637417770.251205,6841371.879338016,9301.850402613809,24,32,1,1.255758583044393,2325.4626006534545,1.0,51.99549012704821,78.59816213443965,114.5343809030788,1223902642609.1296,809655290.0728759,555618472.4877173
synthetic_model,synthetic,117,1322200257.180229,59507727.037614495,22.218967569446463,8,16,2,1.4786287137116438,11.109483784723231,1.0,8.933557789405757,2.308192489214437,177.8316572263387,148003772780.00226,572829284.2257404,7435123.069358913
synthetic_model,synthetic,118,46607614239.0626,118548147.57271685,393.1534586862584,12,8,1,1.5013634195478351,393.1534586862584,1.0,53.26727215331652,51.984565499067045,221.5455262266276,874976554175.972,896566390.093871,210374883.35143402
synthetic_model,synthetic,119,38838296132.0006,25623678.328632463,1515.719001537801,24,8,16,1.5147789196576102,1515.719001537801,1.0,187.27778598821868,36.66372360953152,162.79659165911983,207383357973.07993,1059311283.6828892,238569467.17249775
synthetic_model,synthetic,120,63854107054.74886,32751915.432049613,1949.629699894253,12,16,16,2.0753935305210263,974.8148499471267,1.0,1009.1373741355153,56.11581269496873,237.8624395158046,63275931197.62305,1137898641.697743,268449727.422482
synthetic_model,synthetic,121,6842890237.376922,121933439.60148588,56.11988195971086,16,32,8,0.9239637461046956,14.029970489927717,1.0,133.35148421550898,7.515520854303152,638.6540835564759,51314691228.46916,910501129.7192909,10714548.631966371
synthetic_model,synthetic,122,25906961439.962143,110744040.74563234,233.93549003208005,12,16,8,1.2808789204840203,116.96774501604004,1.0,329.8601709924428,30.109350607535152,314.5696942970894,78539222731.91231,860429099.5526947,82356825.55825366
synthetic_model,synthetic,123,1092724401.6226697,143584043.99618438,7.610347021927505,4,8,1,1.3996891963931328,7.610347021927505,1.0,14.000393242090276,1.5055205105758116,304.35141811637243,78049550661.0159,725811695.4823964,3590337.802102667
synthetic_model,synthetic,124,18045442638.427822,29224899.94080708,617.4680726017044,32,32,8,1.6094696761346268,154.36701815042616,1.0,38.38547167414378,23.35221757649137,211.40052277811637,470111264793.5266,772750706.5053481,85361390.78764012
synthetic_model,synthetic,125,27719085716.791206,43121882.14516249,642.8078817032987,24,8,8,1.9888535619691277,642.8078817032987,1.0,59.38560158600694,32.60169104878355,169.21646376477435,466764417240.8732,850234598.776223,163808444.51214316
synthetic_model,synthetic,126,53812992100.59287,30339513.124150496,1773.6933312142469,24,8,16,1.693852602331821,1773.6933312142469,1.0,253.7529044850553,61.88418222916623,213.15567128009104,212068477441.85004,869575877.929835,252458645.71605453
synthetic_model,synthetic,127,17334998922.03498,12152562.128475824,1426.448080558723,32,32,2,1.931219403587599,356.61202013968096,1.0,10.457631386897614,25.19267573348401,136.60077945950258,1657641035593.7803,688096774.5761826,126902635.47072352
synthetic_model,synthetic,128,31862472648.526257,55599829.74129174,573.0678096818575,16,16,4,0.8128235122628875,286.53390484092876,1.0,205.09714510741227,27.180194884395668,294.95392486682954,155353077351.9028,1172267997.794822,108025253.98443766
synthetic_model,synthetic,129,31369375943.938427,47142549.99758592,665.4153401872572,4,8,8,1.2240352265076748,665.4153401872572,1.0,1009.1373741355153,34.36015722854332,159.89190085513593,31085337584.30186,912957869.376395,196191150.23466736
synthetic_model,synthetic,130,4627812977.375279,83689380.15975371,55.297493762545486,16,16,4,1.4895948719409415,27.648746881272746,1.0,14.01156570767,7.850793414869216,209.71427031108567,330285213938.7957,589470735.8769121,22067229.713504035
synthetic_model,synthetic,131,14029423991.146536,48778805.59475371,287.61311024506585,32,8,2,2.3580229679035303,287.61311024506585,1.0,2.587511183793735,23.817041104176887,110.03328404168414,5421976175027.385,589049828.8133551,127501638.36386746
synthetic_model,synthetic,132,9293761955.237228,74537633.14287092,124.68549863158782,4,8,2,1.242328270961879,124.68549863158782,1.0,277.5561636320724,9.51234895122151,132.13183100938704,33484257145.00439,977020712.037018,70337040.54153007
synthetic_model,synthetic,133,35542350677.276,134611153.35760862,264.037190015407,4,32,16,2.171203386810832,66.00929750385176,1.0,1009.1373741355153,37.37707181356707,631.4168890411883,35220527539.89377,950913192.0512233,56289832.11184683
synthetic_model,synthetic,134,19895938018.01018,80014429.35737978,248.65437618940118,32,8,1,1.6460369405681008,248.65437618940118,1.0,3.255026496779904,22.061541690101507,175.2326846692004,6112373597478.427,901838062.2927471,113540108.42460012
synthetic_model,synthetic,135,54172810218.42344,107067849.5265526,505.96710831470176,24,8,1,1.859402436838298,505.96710831470176,1.0,14.64612490666542,57.02799569167509,235.1434894342113,3698781115390.4272,949933616.8469307,230381926.99473462
synthetic_model,synthetic,136,24900322773.501244,36412551.2811162,683.8390032399273,32,32,16,1.4858344539343329,170.95975080998184,1.0,148.67537062901,33.741220435760816,239.9326984263704,167481154868.85236,737979315.6423799,103780447.33283718
synthetic_model,synthetic,137,24941336210.28369,78451890.70294079,317.91886705094737,8,32,4,2.337923375711536,79.47971676273686,1.0,266.3063644010802,23.29197841725997,492.8871801394529,93656553294.83566,1070812266.47082,50602525.71941716
synthetic_model,synthetic,138,37407236352.11224,4447300.067663873,8411.223839852535,12,8,4,1.125259304020617,8411.223839852535,1.0,203.12844400264157,44.535088243435176,143.30067528172611,184155579666.75403,839949752.4118383,261040195.90947494
synthetic_model,synthetic,139,43747241022.23255,73872104.22584577,592.2024488227129,4,16,1,2.375694311210241,296.1012244113565,1.0,429.857472628829,47.94425375770371,262.7920025609008,101771502900.00235,912460567.937792,166470975.50249696
synthetic_model,synthetic,140,25917544555.37413,5303944.462031853,4886.46605199284,24,16,16,1.8805730313689264,2443.233025996423,1.0,136.40187786818177,35.40340189550704,69.00265903768705,190008707801.0813,732063676.3819758,375602113.2093297
synthetic_model,synthetic,141,12382854806.648115,75064768.29904416,164.96227307752565,8,8,4,2.09756513558909,164.96227307752565,1.0,87.25110149043579,12.6789638180297,262.84678209038793,141922045626.04276,976645645.0702249,47110543.669957444
synthetic_model,synthetic,142,56785850036.665146,148339069.05103496,382.8111528536585,4,32,4,1.1512891025060377,95.70278821341462,1.0,1009.1373741355153,51.90444881906812,684.6347615649731,56271674691.77439,1094045911.6264286,82943276.0703411
synthetic_model,synthetic,143,54131208933.627686,83984384.64757967,644.5389718669287,24,32,8,1.4157377270649378,161.1347429667322,1.0,299.4977806884885,52.39552255979742,498.5076993392751,180739933395.13342,1033126616.1439294,108586505.29227056
synthetic_model,synthetic,144,54728597917.65233,65051802.546057686,841.3079388369542,24,8,4,2.2023627488819955,841.3079388369542,1.0,40.26589133064431,58.43588227036098,138.00024073824176,1359180092854.4502,936558083.5261114,396583351.02107143
synthetic_model,synthetic,145,1409513523.6027389,52476373.40099394,26.859964442131997,16,8,1,1.5989206063026025,26.859964442131997,1.0,1.02383338584605,3.838524824107485,125.20301843147712,1376702052393.0073,367201876.89770985,11257823.822047703
synthetic_model,synthetic,146,17570521326.751106,93492367.87669145,187.93535478666175,32,32,1,2.3802423134013964,46.983838696665444,1.0,3.5972965449734,26.413379961291557,508.6419852979135,4884368332464.242,665212908.9820513,34543985.42447208
synthetic_model,synthetic,147,21617639396.66221,123302887.05760872,175.3214374174561,12,16,4,1.6515681705285838,87.66071870872806,1.0,124.64024953018406,25.38694537418636,406.7591971576814,173440276942.21744,851525816.4981097,53146037.1325067
synthetic_model,synthetic,148,69350117836.3113,115044786.62138297,602.8097393456457,8,8,2,2.021541400524681,602.8097393456457,1.0,303.9514168262952,79.51460220087675,207.40020215259136,228161850865.60757,872168330.1941357,334378255.72582746
synthetic_model,synthetic,149,48517414633.18252,77299884.24991806,627.6518406718563,4,32,4,1.4058190324782815,156.91296016796412,1.0,1009.1373741355153,56.42266857959053,365.8823789737924,48078106981.961006,859892235.6205878,132603856.92236823
synthetic_model,synthetic,150,68040875749.08388,149369452.612244,455.52068752447497,16,32,4,1.4250256839759916,113.88017188111874,1.0,374.2186593914744,63.37220987657107,681.2750374166495,181821173374.21582,1073670554.8199941,99872844.31569915
synthetic_model,synthetic,151,17137711384.866102,66833265.18675999,256.424870713352,16,32,1,2.208276433642486,64.10621767833801,1.0,15.467879095001724,22.74199497155876,439.4682913205411,1107954832049.5967,753571153.2239317,38996468.51193678
synthetic_model,synthetic,152,56216518786.92046,17329674.744826674,3243.9454066327708,8,32,4,0.8217140363459554,810.986351658193,1.0,1009.1373741355153,60.983470052483966,122.80696279883006,55707498530.69186,921832075.6316546,457763285.5755178
synthetic_model,synthetic,153,40865762044.69443,35912002.87775787,1137.9416008569287,24,16,8,1.2889879845796146,568.9708004284644,1.0,150.84712058117356,51.811262751232405,145.88276891952896,270908466049.92917,788742830.5505823,280127408.7718701
synthetic_model,synthetic,154,2959026970.672858,64612104.02082288,45.796790176020835,32,16,2,1.2698866945861065,22.898395088010417,1.0,1.611430998118934,6.72664952970802,287.6834030264864,1836272837078.974,439896110.71685165,10285706.229280002
synthetic_model,synthetic,155,44112433095.91427,7418365.916007582,5946.3813992684045,24,16,16,1.2482209302923906,2973.1906996342045,1.0,302.8442154308416,44.77496846017179,209.6437628860644,145660477725.01672,985202996.2969401,210416148.2628224
synthetic_model,synthetic,156,10348102459.346312,68436164.28710064,151.20810125965514,16,32,2,2.4471324653034268,37.80202531491379,1.0,13.439862951905454,15.762647201499233,352.39814385059265,769955950918.3236,656495214.3188944,29364804.099081695
synthetic_model,synthetic,157,15140620076.262163,145899499.54906592,103.77431124203672,4,8,16,2.1509330887393068,103.77431124203672,1.0,1009.1373741355153,14.071924683904934,219.86500479007375,15003527234.567524,1075945217.5593379,68863255.84205516
synthetic_model,synthetic,158,21104687770.701942,97896223.37537213,215.58224661822115,16,32,4,1.443924765077545,53.895561654555294,1.0,103.16061223583974,25.280277742749742,551.335922812148,204580869706.87653,834828160.3989252,38279181.34314997
synthetic_model,synthetic,159,52474345642.50845,83589519.92720802,627.7622564192797,12,32,2,0.8794662817638657,156.94056410481994,1.0,377.1409412364275,59.11911610977453,447.1584060852946,139137229361.7218,887603690.4238578,117350685.85812421
synthetic_model,synthetic,160,7601249456.666327,25599650.39321682,296.92786190081875,16,16,2,1.5479111737723303,148.46393095040943,1.0,11.450282254681046,9.833917254322763,216.5671482426202,663848216803.4612,772962518.6336979,35098811.23705641
synthetic_model,synthetic,161,54324579790.98065,36041315.90791481,1507.286246977757,8,32,1,1.9890445683663076,376.8215617444393,1.0,158.23064241369232,53.79471667734864,288.95725573000925,343325281135.80945,1009849723.8439146,188002130.80601606
synthetic_model,synthetic,162,6252370691.396774,59920424.96804806,104.34456522514293,24,32,1,1.4174245837674908,26.086141306285736,1.0,4.054663349696759,9.038662492667862,350.21029375769257,1542019682562.395,691736270.6651915,17853189.36268676
synthetic_model,synthetic,163,56541379028.22836,74707611.74668555,756.8355848390087,32,32,8,1.5016725803600797,189.2088962097522,1.0,118.73182245745532,61.190521806455656,365.1559396451351,476210824174.695,924021847.6617563,154841734.41524145
synthetic_model,synthetic,164,18948255605.5736,129561464.74086995,146.24916168917318,24,16,4,1.806546904496788,73.12458084458659,1.0,27.607865664868086,24.701583583490574,357.3905446382166,686335402945.9031,767086674.1744806,53018346.14629935
synthetic_model,synthetic,165,10163804953.41298,29300676.380372237,346.87953347798634,4,32,4,2.1018625503912167,86.71988336949661,1.0,526.3081890735752,9.983047856626614,223.55165071893444,19311508284.34503,1018106402.894314,45465130.40843975
synthetic_model,synthetic,166,62595829247.12576,95746866.78915323,653.7637350052375,12,8,1,1.7700955780910643,653.7637350052375,1.0,66.0165258546657,61.48186058109417,237.6245208700542,948184237760.8517,1018118655.5729082,263423273.8915117
synthetic_model,synthetic,167,33730956850.9266,23058968.88600843,1462.812887153581,16,8,8,0.9778782737350604,1462.812887153581,1.0,264.44007902884454,33.11640873281702,154.27630980561648,127556144192.67854,1018557208.6901747,218639899.35486656
synthetic_model,synthetic,168,49606391310.508606,131984066.76452658,375.8513624149164,4,8,1,2.467963313536588,375.8513624149164,1.0,295.5667966704755,46.2572064269992,183.66794258998257,167834790204.1726,1072403526.5309609,270087368.58640736
synthetic_model,synthetic,169,14839344292.998892,50337198.66346335,294.7987708296896,4,16,8,1.1844856753899984,147.3993854148448,1.0,1009.1373741355153,13.405142930378718,146.27635214942137,14704979394.615248,1106988889.189693,101447322.64601472
synthetic_model,synthetic,170,37561784069.106415,78537040.93722315,478.26838929583033,8,32,16,1.9381135396030729,119.56709732395761,1.0,1009.1373741355153,40.854488184841074,370.55195795306525,37221675692.35455,919404102.9217826,101367118.05703205
synthetic_model,synthetic,171,62394354706.66121,13397397.12102148,4657.199763733206,12,8,4,2.2925813046088885,4657.199763733206,1.0,195.08704739157503,61.99855217235489,115.29153106262622,319828279431.7167,1006384060.7622925,541187666.8318057
synthetic_model,synthetic,172,64665545524.80752,4840124.037761161,13360.307508713962,32,8,4,0.9084702390703856,13360.307508713962,1.0,68.86826987480751,61.93321705135058,128.26157684765013,938974445595.3383,1044117334.656624,504169269.6213765
synthetic_model,synthetic,173,30482004594.173508,43658031.02812484,698.1992516917852,12,32,4,1.4924353752535562,174.54981292294633,1.0,353.2576246827762,33.539423688699934,366.00343247179626,86288313299.80835,908841036.3877261,83283384.49582595
synthetic_model,synthetic,174,38267135273.55725,3794118.963691198,10085.908122482293,16,16,16,2.006800855179086,5042.954061241153,1.0,452.0442348597401,35.72016853328664,168.26397693744872,84653519108.43582,1071303323.4203285,227423218.96687746
synthetic_model,synthetic,175,19832755153.29821,108625276.7185179,182.57955931096117,8,16,1,1.7002714586972103,91.28977965548059,1.0,73.15329874130234,17.985921677084335,352.4317320254489,271112246399.63696,1102682169.885132,56274033.665343605
synthetic_model,synthetic,176,60754263106.8188,125948595.86574613,482.3734849063288,4,16,8,1.8019557102642771,241.18674245316444,1.0,1009.1373741355153,51.63333972646774,362.7467479961834,60204155216.09669,1176647945.2404878,167483963.5110476
synthetic_model,synthetic,177,38997538611.13519,68139656.95243219,572.317800753812,8,16,4,1.8511666807859857,286.15890037690605,1.0,370.1334193466491,45.2462623124843,268.2811079170683,105360760668.33615,861895250.7764621,145360733.420471
synthetic_model,synthetic,178,10030170641.65859,128629767.32211506,77.97705655908561,4,16,1,1.0509994771710984,38.98852827954281,1.0,217.98762541546688,12.014491883925022,327.8738662702704,46012568936.15815,834839353.1923077,30591552.646299303
synthetic_model,synthetic,179,54875632058.10594,86567773.19344907,633.9037038122473,8,16,1,2.3131979746082534,316.9518519061237,1.0,100.10023770324057,53.9445813554938,360.8793555892162,548206810665.0404,1017259392.3067813,152060879.09071052
synthetic_model,synthetic,180,60720290857.34528,16436447.542297743,3694.2466248310016,8,8,2,1.5004104129310931,3694.2466248310016,1.0,310.2969618952834,57.63762788635294,74.49318852993973,195684451715.11765,1053483515.4308528,815111986.0413806
synthetic_model,synthetic,181,43307032891.00938,15031461.958191449,2881.092538534419,4,8,8,1.8629747000280263,2881.092538534419,1.0,1009.1373741355153,43.56163620242785,108.88808527248712,42914903362.992226,994155331.5358288,397720584.2003598
synthetic_model,synthetic,182,37487297769.62205,26769559.27483176,1400.3703753489467,4,16,2,0.9861555003793382,700.1851876744736,1.0,1009.1373741355153,36.15715605202436,236.8071013710524,37147863839.38639,1036787785.66865,158303097.96875674
synthetic_model,synthetic,183,20838607925.58248,146599168.9982746,142.14683526499215,32,32,2,0.9758833391283664,35.53670881624804,1.0,21.17279130866093,20.815860661573065,684.6347615649731,984216375715.1024,1001092784.697607,30437554.584059026
synthetic_model,synthetic,184,10852467030.63896,43760415.83360488,247.99734700658482,24,8,8,1.6116171325082165,247.99734700658482,1.0,24.740602842209235,14.979707687062056,192.2482146360857,438650064424.6177,724477890.364138,56450287.72109808
synthetic_model,synthetic,185,72741585547.46445,116693091.03777304,623.3581174391747,8,16,8,0.8219593736490189,311.67905871958743,1.0,1009.1373741355153,73.40464225206222,283.23000733003414,72082936785.27072,990967101.069295,256828668.08718446
synthetic_model,synthetic,186,58853759812.55704,21461829.15519216,2742.2527402944493,4,32,2,1.154910975082734,685.5631850736125,1.0,1009.1373741355153,66.70605122296608,134.91877685385376,58320860292.16242,882285170.9062275,436216227.130092
synthetic_model,synthetic,187,60466192824.00844,46358363.43550756,1304.3211266102455,24,8,1,2.46316765802904,1304.3211266102455,1.0,11.445474992692578,56.01287833602768,192.02695417626208,5282978020799.782,1079505188.9758236,314883882.214564
synthetic_model,synthetic,188,78893044019.684,65104065.68627597,1211.7990357139058,32,8,2,1.4542463538474233,1211.7990357139058,1.0,29.21105527588916,73.67079069963253,242.6072339307181,2700794040974.015,1070886348.032215,325188341.411789
synthetic_model,synthetic,189,35554189441.011154,102054757.15591206,348.38346032898755,4,16,2,0.8434727572716807,174.1917301644938,1.0,1009.1373741355153,30.71094504425676,255.8078039876915,35232259107.902824,1157704179.347066,138987899.84269598
synthetic_model,synthetic,190,46546411158.57971,135947971.9747936,342.38400531057556,24,32,2,1.4663854311625664,85.59600132764389,1.0,58.071836292335554,45.61806207693605,618.769563384137,801531587950.199,1020350471.4837397,75224144.67715357
synthetic_model,synthetic,191,27302091342.44427,96114845.82130864,284.0569644485805,24,8,1,1.5173611098680455,284.0569644485805,1.0,8.965302107236644,33.801704740459186,206.9610830672821,3045306339471.4243,807713443.5674691,131918962.42758498
synthetic_model,synthetic,192,38165214565.42921,111794621.65145013,341.3868574502586,12,16,2,2.198468889751595,170.69342872512934,1.0,78.62311975242037,38.51652766569477,377.4057155014922,485419742762.8063,990878899.7486072,101125163.17805223
synthetic_model,synthetic,193,60319328232.48996,33149028.86577562,1819.640885310098,4,8,4,1.641372072436914,1819.640885310098,1.0,1009.1373741355153,71.01955921589037,175.29238725264648,59773158519.83278,849334026.9915445,344106947.1095255
synthetic_model,synthetic,194,36794817130.40003,121319173.00660954,303.28938302600716,24,32,2,0.8822514630122208,75.82234575650179,1.0,69.48039013548836,45.54703669401909,649.0908316430761,529571251091.84467,807842173.56457,56686699.820875004
synthetic_model,synthetic,195,71246728254.0347,121118614.61323568,588.2392932048031,32,8,2,0.8470880533477441,588.2392932048031,1.0,39.37173227395526,76.7825424101527,202.76899471024308,1809590895271.962,927902697.7795796,351368947.46818954
synthetic_model,synthetic,196,25427179337.35612,101270692.52971452,251.08132177426708,32,8,1,1.319383392944348,251.08132177426708,1.0,4.193945487024592,25.524719442292017,207.4691449093569,6062830195581.659,996178601.8797108,122558847.71318474
synthetic_model,synthetic,197,8358530291.702027,20911864.732923053,399.7027715344097,16,16,1,1.9582459645438808,199.85138576720493,1.0,6.245407900809975,10.878077687482037,163.21697471378843,1338348179086.589,768383029.0747774,51211158.06641522
synthetic_model,synthetic,198,44569997353.02143,41686734.863366775,1069.164987354008,8,32,1,2.433349279677537,267.29124683850205,1.0,161.48939405937992,41.54998175480314,209.11290945445768,275993340693.52545,1072683920.9055089,213138430.65531477
synthetic_model,synthetic,199,30833175949.142883,33660362.69458772,916.0084289317705,8,16,1,1.570774120239222,458.00421446588524,1.0,104.759018763825,27.11393353906592,212.166688607428,294324787621.9139,1137170890.1383324,145325244.74065885
synthetic_model,synthetic,200,35145405990.20602,24058747.08827182,1460.8161373182527,16,16,2,0.9247159581746344,730.4080686591266,1.0,103.4917293104412,31.7541336563214,114.2926113648506,339596277155.45593,1106797822.2779045,307503744.7078539
synthetic_model,synthetic,201,59606759605.52475,107366616.4739364,555.1703272682946,8,8,2,2.217700824475472,555.1703272682946,1.0,197.5820009738798,66.85066911060797,207.4016445393278,301681121315.32025,891640433.6654553,287397719.21793056
synthetic_model,synthetic,202,15794395644.755352,67534549.91491759,233.8713394055885,32,32,1,0.8565081399819034,58.467834851397136,1.0,9.16198805601936,17.404743478972303,312.0333459275109,1723904849928.1274,907476496.5518007,50617653.05019164
synthetic_model,synthetic,203,64044240607.36754,70766359.95466028,905.0096775982319,12,32,1,1.4328668387810335,226.252419399558,1.0,139.88678970695392,55.23264935635071,416.36174808431815,457829082657.0011,1159535914.7552516,153818742.71711347
synthetic_model,synthetic,204,34045133964.730747,95330616.71214284,357.12696653932596,12,8,8,1.3714743812541248,357.12696653932596,1.0,334.65356814787776,30.344525194395143,217.56218869189,101732469649.58932,1121953094.8468952,156484608.68988764
synthetic_model,synthetic,205,55587991804.10175,72238243.5976854,769.5091828877585,8,8,4,1.7594815071024223,769.5091828877585,1.0,351.9197778834116,56.59267526743018,259.6139974319269,157956430122.8834,982247111.1605302,214117853.24301028
synthetic_model,synthetic,206,53092386735.420525,55468427.30308155,957.1640898582133,8,8,1,2.2277053255456885,957.1640898582133,1.0,96.37282630588776,51.71165920747906,104.97364838786892,550906191823.2539,1026700506.9811174,505768710.011782
synthetic_model,synthetic,207,79091887025.1883,27029125.580535468,2926.1726129292483,24,8,16,1.9005593731623396,2926.1726129292483,1.0,275.82805495071204,83.06241856955056,171.9780200219742,286743446163.6663,952198218.8544197,459895322.73068094
synthetic_model,synthetic,208,5382042165.084733,62805271.83140267,85.69411465223065,32,8,1,1.0888953877829253,85.69411465223065,1.0,1.310238724973827,8.285672183106566,140.20919450331667,4107680579500.6885,649560112.8852807,38385800.473117776
synthetic_model,synthetic,209,21496654008.189392,44859988.772894114,479.19436888442505,8,8,4,2.147285751786393,479.19436888442505,1.0,202.72713116388027,25.708112754595167,172.00785466366872,106037380812.20099,836181722.2847359,124974839.36982174
synthetic_model,synthetic,210,49824821857.54293,58094684.378616296,857.6485506457562,24,32,2,2.123494675128061,214.4121376614391,1.0,31.54602956325664,61.16121344197008,331.93509945053125,1579432421364.893,814647372.8267406,150104107.51535287
synthetic_model,synthetic,211,3731299828.31131,34959107.559089854,106.73326892010775,4,16,8,2.393575222926631,53.366634460053874,1.0,240.0903348279198,4.27263139428102,135.68737269626996,15541232973.770678,873302533.0883175,27499241.48349945
synthetic_model,synthetic,212,51067456468.78202,47973785.34336381,1064.4867004610082,12,16,8,1.5897008103518255,532.2433502305041,1.0,605.7108694772108,53.09216304945807,182.3416435379746,84309955528.54839,961864303.995138,280064693.2599685
synthetic_model,synthetic,213,35401566095.33331,36178400.57214699,978.5276721875938,24,8,2,2.353047342729503,978.5276721875938,1.0,11.975881859918992,36.04940684188039,141.1818215544654,2956071753998.814,982029086.935912,250751589.00091478
synthetic_model,synthetic,214,78352403723.31929,141376000.05215013,554.2129052626826,16,32,2,1.579544518956394,138.55322631567066,1.0,223.6225749517177,87.45914858423102,646.0927081561715,350377879962.4159,895874302.2623888,121271146.90043442
synthetic_model,synthetic,215,6947058727.059191,64032162.63853837,108.49327026911998,24,32,4,1.3886704796753016,27.123317567279997,1.0,15.137086508630826,9.122628015671008,388.59263834354,458942922939.50586,761519455.5242435,17877484.1347838
synthetic_model,synthetic,216,31082812538.007145,57857442.20546491,537.2310173620365,24,32,8,2.2188773343070114,134.30775434050915,1.0,81.73455512138592,37.59501128996418,339.2574992012921,380289737820.7457,826780241.9316406,91620119.26123565
synthetic_model,synthetic,217,51405393624.22065,20152859.329249512,2550.7741995505185,8,8,2,2.1118285364212923,2550.7741995505185,1.0,172.58731034609391,47.70646212771636,120.1077187376018,297851525243.2873,1077535229.4166443,427994088.6417599
synthetic_model,synthetic,218,24871710197.207348,99818915.52389625,249.1683070955941,24,32,16,1.9310484811019588,62.29207677389853,1.0,167.65156486153478,29.798992322543057,480.6528324319807,148353582131.78122,834649370.6783938,51745685.28150637
synthetic_model,synthetic,219,44855359157.40432,5237550.699882187,8564.186148768586,32,8,8,1.8052392153893253,8564.186148768586,1.0,48.58215169683556,54.28604099511934,69.47738209848347,923288853843.1288,826277958.8803376,645610957.0646489
synthetic_model,synthetic,220,64065239434.71455,67170408.4065995,953.7717717437625,24,16,1,2.474909939923158,476.8858858718814,1.0,12.838355921335175,65.05717930811139,185.47033553629015,4990143584370.406,984752799.0946776,345420410.47165185
synthetic_model,synthetic,221,18905695820.485767,28279395.370092034,668.5325330710644,32,32,4,2.178785311520816,167.13313326776617,1.0,19.058509963626094,28.59544926743738,181.25649509223908,991981842052.0818,661143514.0276986,104303549.56285493
synthetic_model,synthetic,222,31150270619.33028,86268144.08193052,361.086597501695,4,32,16,2.411516759734316,90.27164937542376,1.0,1009.1373741355153,26.5221759265105,412.25901032599904,30868216179.204914,1174499056.7100768,75559950.99765608
synthetic_model,synthetic,223,31554389479.631447,101094076.57498293,312.1289649075245,24,32,8,1.7131647339463103,78.03224122688114,1.0,130.52221286418526,39.01243036271242,580.3573745368451,241754938007.87253,808829113.6484138,54370618.62834044
synthetic_model,synthetic,224,5302520628.969338,82654386.5102032,64.15292464017953,16,32,8,2.3474219171484885,16.038231160044887,1.0,41.21736014691346,9.78849342466448,501.0676269434568,128647749639.21156,541709576.0815711,10582445.05079926
synthetic_model,synthetic,225,20785613637.271065,110831648.59153998,187.54222193224393,8,32,8,1.2125717039262078,46.88555548306099,1.0,1009.1373741355153,21.84242324822623,495.89233629246667,20597407419.457836,951616649.4687282,41915577.466381736
